1,-1,250,181,47.91020202636719,129.21475219726562,87.57612109184265,-1,-1,-1
1,-1,291,187,35.62646484375,121.45628356933594,83.57499837875366,-1,-1,-1
1,-1,50,191,63.46868896484375,140.20391845703125,78.4788966178894,-1,-1,-1
1,-1,175,200,36.042022705078125,102.92666625976562,65.38380980491638,-1,-1,-1
1,-1,589,201,50.76849365234375,149.6544189453125,61.22927665710449,-1,-1,-1
1,-1,221,216,22.002410888671875,68.41006469726562,60.79965829849243,-1,-1,-1
1,-1,372,217,18.123046875,57.50755310058594,41.14684760570526,-1,-1,-1
1,-1,354,224,14.27178955078125,42.76727294921875,30.50350248813629,-1,-1,-1
1,-1,343,230,11.1263427734375,29.17742919921875,28.106850385665894,-1,-1,-1
2,-1,251,180,47.91316223144531,130.28395080566406,90.21559357643127,-1,-1,-1
2,-1,44,191,63.27054214477539,143.1383056640625,84.32248830795288,-1,-1,-1
2,-1,292,189,37.50921630859375,120.64004516601562,81.13408088684082,-1,-1,-1
2,-1,220,217,22.407073974609375,67.67984008789062,67.97056794166565,-1,-1,-1
2,-1,173,200,36.821441650390625,103.326904296875,64.63877558708191,-1,-1,-1
2,-1,373,218,18.16925048828125,57.12059020996094,43.07563602924347,-1,-1,-1
2,-1,595,197,44.0235595703125,148.9603271484375,41.0785973072052,-1,-1,-1
2,-1,356,222,16.89154052734375,43.677520751953125,36.75580620765686,-1,-1,-1
2,-1,363,220,15.14813232421875,48.44892883300781,35.519835352897644,-1,-1,-1
2,-1,341,227,13.58758544921875,33.257171630859375,28.41443121433258,-1,-1,-1
3,-1,254,179,46.49530029296875,130.01817321777344,90.39093852043152,-1,-1,-1
3,-1,38,189,62.882415771484375,148.9761199951172,88.72519731521606,-1,-1,-1
3,-1,293,188,38.06805419921875,120.17144775390625,84.73873138427734,-1,-1,-1
3,-1,168,197,41.58367919921875,105.86428833007812,80.73002099990845,-1,-1,-1
3,-1,220,221,21.143035888671875,63.20689392089844,69.75558400154114,-1,-1,-1
3,-1,373,218,18.751708984375,57.841033935546875,52.14487910270691,-1,-1,-1
3,-1,355,222,17.50848388671875,44.09526062011719,42.578551173210144,-1,-1,-1
3,-1,362,220,15.9381103515625,48.5067138671875,36.81491017341614,-1,-1,-1
3,-1,341,229,11.47369384765625,30.736785888671875,36.04219853878021,-1,-1,-1
3,-1,247,239,19.2164306640625,49.82267761230469,28.82765829563141,-1,-1,-1
3,-1,334,229,14.03582763671875,29.863357543945312,28.40782403945923,-1,-1,-1
3,-1,598,196,40.7613525390625,146.60546875,25.589510798454285,-1,-1,-1
4,-1,254,179,47.49888610839844,129.35653686523438,89.88993763923645,-1,-1,-1
4,-1,296,186,38.7823486328125,122.5477294921875,89.20117020606995,-1,-1,-1
4,-1,32,185,67.34939575195312,154.9117889404297,81.49896264076233,-1,-1,-1
4,-1,165,192,41.26324462890625,113.76948547363281,75.98173022270203,-1,-1,-1
4,-1,219,219,22.90478515625,64.8057861328125,71.72428965568542,-1,-1,-1
4,-1,374,216,18.30908203125,58.989990234375,44.98942196369171,-1,-1,-1
4,-1,19,216,17.753646850585938,34.9544677734375,38.343679904937744,-1,-1,-1
4,-1,338,232,9.189453125,27.584197998046875,32.83121585845947,-1,-1,-1
4,-1,362,220,15.718017578125,49.2891845703125,31.16265833377838,-1,-1,-1
4,-1,341,231,13.228271484375,27.507354736328125,30.347687005996704,-1,-1,-1
4,-1,347,229,11.269287109375,30.283035278320312,26.395484805107117,-1,-1,-1
5,-1,253,180,50.20756530761719,128.65402221679688,88.17917108535767,-1,-1,-1
5,-1,298,187,44.04425048828125,123.05476379394531,85.20668148994446,-1,-1,-1
5,-1,25,183,65.46672058105469,159.78306579589844,84.23230051994324,-1,-1,-1
5,-1,166,193,37.663238525390625,114.9691162109375,74.96255040168762,-1,-1,-1
5,-1,222,216,22.02520751953125,67.54379272460938,67.94765591621399,-1,-1,-1
5,-1,373,218,20.41522216796875,56.256500244140625,50.874513387680054,-1,-1,-1
5,-1,342,225,14.28094482421875,34.501739501953125,41.90463125705719,-1,-1,-1
5,-1,362,220,17.4560546875,49.57719421386719,37.81597912311554,-1,-1,-1
6,-1,255,182,50.25537109375,128.00653076171875,87.47578263282776,-1,-1,-1
6,-1,16,181,70.42839050292969,164.38780212402344,84.80417728424072,-1,-1,-1
6,-1,299,192,43.28692626953125,117.92448425292969,73.77821803092957,-1,-1,-1
6,-1,165,190,37.469482421875,119.14195251464844,69.89396214485168,-1,-1,-1
6,-1,218,213,25.70013427734375,72.037353515625,68.31145882606506,-1,-1,-1
6,-1,374,216,22.32171630859375,60.049713134765625,48.55736792087555,-1,-1,-1
6,-1,343,225,13.573974609375,34.266448974609375,39.9359256029129,-1,-1,-1
6,-1,362,219,17.41778564453125,49.58674621582031,34.88672077655792,-1,-1,-1
6,-1,357,221,15.77032470703125,43.88365173339844,32.45498538017273,-1,-1,-1
7,-1,260,185,47.0943603515625,125.72801208496094,89.11102414131165,-1,-1,-1
7,-1,162,191,39.337860107421875,121.87579345703125,82.78204798698425,-1,-1,-1
7,-1,8,181,68.43724060058594,166.30010986328125,81.60394430160522,-1,-1,-1
7,-1,300,194,43.63665771484375,120.92120361328125,81.13123774528503,-1,-1,-1
7,-1,216,216,24.505859375,71.60940551757812,68.87455582618713,-1,-1,-1
7,-1,378,222,18.51849365234375,55.44554138183594,45.733994245529175,-1,-1,-1
7,-1,246,224,18.37506103515625,47.748992919921875,39.193710684776306,-1,-1,-1
7,-1,347,228,12.488037109375,33.43663024902344,34.852635860443115,-1,-1,-1
7,-1,51,262,34.79364013671875,78.13897705078125,34.58021879196167,-1,-1,-1
7,-1,363,221,16.49920654296875,48.96308898925781,30.51644265651703,-1,-1,-1
7,-1,368,218,20.2454833984375,55.73728942871094,25.0539630651474,-1,-1,-1
8,-1,260,184,48.58648681640625,127.49990844726562,88.15616965293884,-1,-1,-1
8,-1,0,181,72.01145935058594,171.7607879638672,86.15124225616455,-1,-1,-1
8,-1,157,190,44.452728271484375,123.78445434570312,81.11792802810669,-1,-1,-1
8,-1,302,195,41.901123046875,118.9290771484375,79.52320575714111,-1,-1,-1
8,-1,214,216,27.16094970703125,70.99737548828125,66.40875339508057,-1,-1,-1
8,-1,377,222,18.80328369140625,54.46675109863281,45.27814984321594,-1,-1,-1
8,-1,342,215,15.734130859375,44.62217712402344,33.51696729660034,-1,-1,-1
8,-1,364,220,16.091064453125,50.31840515136719,31.329062581062317,-1,-1,-1
9,-1,263,184,47.8173828125,129.55679321289062,89.2853856086731,-1,-1,-1
9,-1,0,178,68.30325317382812,181.43641662597656,86.822110414505,-1,-1,-1
9,-1,304,194,42.847900390625,120.76504516601562,83.68341326713562,-1,-1,-1
9,-1,153,190,44.702789306640625,128.9085235595703,78.73300313949585,-1,-1,-1
9,-1,214,213,26.897735595703125,75.46636962890625,74.34654235839844,-1,-1,-1
9,-1,377,222,19.9293212890625,55.025360107421875,38.64031434059143,-1,-1,-1
9,-1,344,213,15.82916259765625,49.78704833984375,29.7975093126297,-1,-1,-1
10,-1,264,183,48.82476806640625,128.33721923828125,89.87159729003906,-1,-1,-1
10,-1,306,191,41.86663818359375,120.06781005859375,86.21292114257812,-1,-1,-1
10,-1,147,188,48.89178466796875,130.06996154785156,77.7178943157196,-1,-1,-1
10,-1,213,214,26.842193603515625,74.23052978515625,76.88981294631958,-1,-1,-1
10,-1,0,173,61.942527770996094,186.5552978515625,73.45519661903381,-1,-1,-1
10,-1,376,221,21.01641845703125,57.31275939941406,64.14449214935303,-1,-1,-1
10,-1,347,214,14.26678466796875,48.037384033203125,40.01971483230591,-1,-1,-1
10,-1,363,219,19.35772705078125,50.79896545410156,35.275572538375854,-1,-1,-1
11,-1,266,180,48.2874755859375,129.80258178710938,88.76885771751404,-1,-1,-1
11,-1,306,189,42.39544677734375,121.53218078613281,86.50088906288147,-1,-1,-1
11,-1,140,184,54.654022216796875,134.54302978515625,84.80964303016663,-1,-1,-1
11,-1,210,212,28.067535400390625,76.69834899902344,76.8933653831482,-1,-1,-1
11,-1,0,177,46.678871154785156,179.61692810058594,52.443671226501465,-1,-1,-1
11,-1,348,212,13.28765869140625,47.98115539550781,42.54555106163025,-1,-1,-1
11,-1,367,218,22.92535400390625,56.0455322265625,29.354006052017212,-1,-1,-1
11,-1,359,218,21.62432861328125,51.02845764160156,28.142857551574707,-1,-1,-1
12,-1,268,182,47.71673583984375,132.47784423828125,90.4512882232666,-1,-1,-1
12,-1,309,193,39.257080078125,123.56683349609375,83.6901605129242,-1,-1,-1
12,-1,208,220,24.701995849609375,74.915771484375,68.74868273735046,-1,-1,-1
12,-1,137,189,50.563262939453125,135.23626708984375,65.27933478355408,-1,-1,-1
12,-1,0,178,45.25655746459961,180.70892333984375,59.2981219291687,-1,-1,-1
12,-1,376,222,21.33526611328125,59.183624267578125,50.80212354660034,-1,-1,-1
12,-1,367,224,22.97113037109375,56.41267395019531,40.52024185657501,-1,-1,-1
12,-1,244,210,26.38409423828125,84.20481872558594,38.34253251552582,-1,-1,-1
12,-1,348,220,12.8546142578125,46.81451416015625,34.76343750953674,-1,-1,-1
13,-1,269,184,47.5986328125,129.24363708496094,91.14282727241516,-1,-1,-1
13,-1,311,191,40.736083984375,124.24716186523438,81.47459030151367,-1,-1,-1
13,-1,130,183,53.89935302734375,140.76153564453125,79.57717180252075,-1,-1,-1
13,-1,204,215,28.347930908203125,77.931640625,77.37157940864563,-1,-1,-1
13,-1,377,222,20.78851318359375,58.05699157714844,47.45869338512421,-1,-1,-1
13,-1,0,189,40.03692626953125,156.2232666015625,42.320334911346436,-1,-1,-1
13,-1,366,223,24.78875732421875,55.49989318847656,40.8837229013443,-1,-1,-1
13,-1,359,222,21.893310546875,49.455047607421875,38.66832256317139,-1,-1,-1
13,-1,237,229,33.30413818359375,72.35197448730469,34.22999978065491,-1,-1,-1
13,-1,347,218,14.131591796875,47.287689208984375,25.856202840805054,-1,-1,-1
14,-1,268,183,49.735595703125,130.63131713867188,89.71067070960999,-1,-1,-1
14,-1,123,180,58.025238037109375,145.1448974609375,83.00873041152954,-1,-1,-1
14,-1,312,192,39.7281494140625,124.43048095703125,81.68049454689026,-1,-1,-1
14,-1,202,214,30.5311279296875,78.11187744140625,77.544504404068,-1,-1,-1
14,-1,237,204,33.16639709472656,91.77645874023438,60.66873073577881,-1,-1,-1
14,-1,378,221,20.5621337890625,58.80548095703125,54.110175371170044,-1,-1,-1
14,-1,0,197,21.887924194335938,131.365478515625,52.70317792892456,-1,-1,-1
14,-1,365,222,23.52032470703125,56.362823486328125,46.72851860523224,-1,-1,-1
14,-1,356,221,17.837646484375,49.431304931640625,30.960294604301453,-1,-1,-1
15,-1,269,183,49.71160888671875,128.58560180664062,90.43715596199036,-1,-1,-1
15,-1,313,193,41.18426513671875,123.46826171875,83.34413170814514,-1,-1,-1
15,-1,198,212,34.576202392578125,79.49601745605469,81.50861859321594,-1,-1,-1
15,-1,116,180,61.70166015625,147.1490936279297,80.70650100708008,-1,-1,-1
15,-1,378,220,20.73822021484375,58.65028381347656,53.52349877357483,-1,-1,-1
15,-1,256,210,16.6314697265625,73.05209350585938,42.41083860397339,-1,-1,-1
15,-1,367,219,21.5718994140625,55.9681396484375,36.81404888629913,-1,-1,-1
15,-1,360,223,20.20794677734375,47.29716491699219,34.2904269695282,-1,-1,-1
15,-1,241,207,29.477279663085938,86.68135070800781,26.500791311264038,-1,-1,-1
16,-1,269,185,50.282470703125,129.74151611328125,90.33124446868896,-1,-1,-1
16,-1,313,196,41.39337158203125,124.434814453125,85.62691807746887,-1,-1,-1
16,-1,197,212,31.682403564453125,83.47903442382812,80.89438080787659,-1,-1,-1
16,-1,109,182,65.01657104492188,152.32643127441406,77.93852090835571,-1,-1,-1
16,-1,378,221,20.9630126953125,60.095855712890625,58.09541940689087,-1,-1,-1
16,-1,362,223,19.0045166015625,51.94541931152344,44.84539330005646,-1,-1,-1
16,-1,235,207,33.21037292480469,94.10057067871094,42.8439736366272,-1,-1,-1
16,-1,250,208,21.66741943359375,73.54667663574219,33.154886960983276,-1,-1,-1
17,-1,270,186,48.85595703125,128.575439453125,88.33951354026794,-1,-1,-1
17,-1,312,197,40.648681640625,121.01261901855469,86.95820569992065,-1,-1,-1
17,-1,104,179,65.57537841796875,159.26788330078125,86.63100600242615,-1,-1,-1
17,-1,193,212,33.046661376953125,84.3504638671875,68.75059604644775,-1,-1,-1
17,-1,379,222,20.3016357421875,59.95184326171875,62.05443739891052,-1,-1,-1
17,-1,239,206,30.412094116210938,90.75152587890625,52.27157473564148,-1,-1,-1
17,-1,364,222,17.71661376953125,54.34025573730469,46.880555152893066,-1,-1,-1
17,-1,250,208,19.72650146484375,62.61735534667969,36.39332354068756,-1,-1,-1
18,-1,268,184,50.239990234375,128.6967315673828,90.02748131752014,-1,-1,-1
18,-1,311,194,43.162841796875,121.7059326171875,84.49012637138367,-1,-1,-1
18,-1,189,210,33.019500732421875,86.678955078125,73.68694543838501,-1,-1,-1
18,-1,95,178,54.71936798095703,163.680419921875,72.86757230758667,-1,-1,-1
18,-1,231,205,37.15440368652344,97.44403076171875,60.17295718193054,-1,-1,-1
18,-1,379,222,20.08880615234375,59.558258056640625,58.332908153533936,-1,-1,-1
18,-1,362,223,18.58685302734375,51.97914123535156,49.15650486946106,-1,-1,-1
18,-1,364,221,30.83709716796875,56.85429382324219,36.842507123947144,-1,-1,-1
18,-1,122,179,46.359405517578125,154.0672607421875,34.07503366470337,-1,-1,-1
18,-1,250,207,18.844436645507812,70.533447265625,29.233771562576294,-1,-1,-1
19,-1,267,182,50.28240966796875,129.16700744628906,91.9930636882782,-1,-1,-1
19,-1,86,171,68.77381896972656,170.81182861328125,83.289635181427,-1,-1,-1
19,-1,312,192,41.7613525390625,121.89422607421875,82.9744279384613,-1,-1,-1
19,-1,190,210,31.9776611328125,87.07527160644531,73.90427589416504,-1,-1,-1
19,-1,227,204,38.82020568847656,95.7064208984375,66.9939398765564,-1,-1,-1
19,-1,376,219,22.14288330078125,61.03961181640625,57.406485080718994,-1,-1,-1
19,-1,360,221,21.7041015625,52.504425048828125,40.484386682510376,-1,-1,-1
20,-1,267,179,51.71514892578125,130.4339599609375,91.19793176651001,-1,-1,-1
20,-1,311,186,45.32269287109375,126.97785949707031,83.95504951477051,-1,-1,-1
20,-1,77,165,69.0577163696289,175.32501220703125,80.69780468940735,-1,-1,-1
20,-1,187,215,29.726715087890625,82.73289489746094,63.40816020965576,-1,-1,-1
