1,1,500,158,30.979,70.299,1,-3.70694,-7.16689,0
1,2,246,218,40.258,91.355,1,-11.4773,-5.53043,0
1,3,648,238,36.706,83.294,1,-8.82797,-12.7447,0
2,1,495,158,30.979,70.299,1,-3.75501,-7.05616,0
2,2,245,215,43.462,98.624,1,-11.6815,-5.68721,0
3,1,495,158,30.979,70.299,1,-3.75501,-7.05616,0
3,4,625,238,36.706,83.294,1,-9.00768,-12.3665,0
3,5,263,219,33.73,76.541,1,-10.6107,-5.20167,0
4,6,616,245,33.73,76.541,1,-9.09383,-12.1854,0
4,1,490,162,30.979,70.299,1,-4.15178,-7.1187,0
4,7,275,215,36.706,83.294,1,-10.6526,-5.58911,0
5,1,490,162,30.979,70.299,1,-4.15178,-7.1187,0
5,8,277,211,40.258,91.355,1,-10.8357,-5.82315,0
5,9,603,238,36.706,83.294,1,-9.18011,-12.0041,0
6,10,592,238,36.706,83.294,1,-9.26653,-11.8227,0
6,1,485,167,30.979,70.299,1,-4.62235,-7.22169,0
6,8,284,213,33.73,76.541,1,-10.0809,-5.35031,0
7,11,580,238,36.706,83.294,1,-9.36097,-11.6246,0
7,1,481,162,33.73,76.541,1,-4.73361,-7.19899,0
7,8,283,211,40.258,91.355,1,-10.7831,-5.93385,0
8,12,292,215,36.706,83.294,1,-10.5025,-5.90645,0
8,13,476,167,30.979,70.299,1,-4.70747,-7.02773,0
8,11,580,238,36.706,83.294,1,-9.36097,-11.6246,0
9,13,476,167,30.979,70.299,1,-4.70747,-7.02773,0
9,14,298,210,36.706,83.294,1,-10.1684,-5.81956,0
9,15,569,238,36.706,83.294,1,-9.4477,-11.4428,0
10,14,304,210,36.706,83.294,1,-10.1152,-5.93269,0
10,16,558,238,36.706,83.294,1,-9.53459,-11.2608,0
10,13,471,167,30.979,70.299,1,-4.7548,-6.91979,0
11,13,466,167,33.73,76.541,1,-5.28059,-7.08739,0
11,17,541,238,36.706,83.294,1,-9.66919,-10.979,0
11,14,309,210,36.706,83.294,1,-10.071,-6.02681,0
12,13,462,167,30.979,70.299,1,-4.84007,-6.72515,0
12,17,535,238,36.706,83.294,1,-9.7168,-10.8795,0
12,14,315,210,36.706,83.294,1,-10.0181,-6.13957,0
13,13,457,172,30.979,70.299,1,-5.29441,-6.83288,0
13,17,524,238,36.706,83.294,1,-9.80422,-10.6968,0
13,14,326,208,33.73,76.541,1,-9.4086,-5.95077,0
14,14,332,198,36.706,83.294,1,-9.15404,-5.98285,0
14,18,507,238,36.706,83.294,1,-9.93969,-10.4139,0
14,13,445,172,33.73,76.541,1,-5.86832,-6.85334,0
14,19,726,289,52.0,118.0,1,-12.1207,-15.2579,0
15,20,722,293,47.48,107.74,1,-11.8969,-15.0864,0
15,21,501,238,36.706,83.294,1,-9.98762,-10.3139,0
15,13,445,172,33.73,76.541,1,-5.86832,-6.85334,0
15,22,337,198,36.706,83.294,1,-9.10924,-6.07974,0
16,22,337,198,36.706,83.294,1,-9.10924,-6.07974,0
16,23,433,164,36.706,83.294,1,-5.88438,-6.60108,0
16,24,496,238,36.706,83.294,1,-10.0276,-10.2305,0
16,20,722,285,47.48,107.74,1,-11.579,-14.9958,0
17,25,484,238,36.706,83.294,1,-10.1237,-10.0301,0
17,20,715,278,47.48,107.74,1,-11.3399,-14.8151,0
17,22,339,193,40.258,91.355,1,-9.25703,-6.27732,0
17,23,435,172,33.73,76.541,1,-5.9614,-6.64366,0
18,22,349,193,36.706,83.294,1,-8.68832,-6.10931,0
18,26,467,238,36.706,83.294,1,-10.2603,-9.74555,0
18,20,708,278,47.48,107.74,1,-11.3879,-14.7162,0
18,23,429,172,33.73,76.541,1,-6.01733,-6.5176,0
19,23,431,184,28.364,64.364,1,-6.01733,-6.5176,0
19,20,700,285,47.48,107.74,1,-11.7278,-14.6896,0
19,27,363,217,26.0,59.0,1,-8.60738,-6.28553,0
19,28,456,232,36.706,83.294,1,-10.0353,-9.39484,0
20,28,450,232,36.706,83.294,1,-10.0843,-9.29241,0
20,27,361,210,28.364,64.364,1,-8.4881,-6.18437,0
20,20,693,278,47.48,107.74,1,-11.4908,-14.5044,0
20,29,729,286,40.258,91.355,1,-10.9257,-14.8751,0
21,20,686,275,43.462,98.624,1,-11.0463,-14.2172,0
21,30,721,277,36.706,83.294,1,-10.2372,-14.5121,0
21,27,360,193,36.706,83.294,1,-8.58942,-6.32463,0
21,28,439,232,36.706,83.294,1,-10.1743,-9.10433,0
22,27,360,187,36.706,83.294,1,-8.19982,-6.07811,0
22,20,680,275,43.462,98.624,1,-11.0885,-14.1302,0
22,28,432,224,40.258,91.355,1,-10.2153,-9.01871,0
22,31,716,283,36.706,83.294,1,-10.5467,-14.5177,0
23,31,716,283,36.706,83.294,1,-10.5467,-14.5177,0
23,20,680,275,43.462,98.624,1,-11.0885,-14.1302,0
23,27,360,187,36.706,83.294,1,-8.19982,-6.07811,0
23,32,429,234,33.73,76.541,1,-10.0062,-8.74945,0
24,33,666,269,43.462,98.624,1,-10.9254,-13.8401,0
24,27,366,187,36.706,83.294,1,-8.14539,-6.19754,0
24,34,700,269,43.462,98.624,1,-10.6837,-14.3398,0
24,35,390,181,30.979,70.299,1,-6.61756,-5.80781,0
25,36,661,273,40.258,91.355,1,-10.835,-13.7068,0
25,27,366,187,36.706,83.294,1,-8.14539,-6.19754,0
25,37,693,262,43.462,98.624,1,-10.4168,-14.1389,0
26,38,688,272,36.706,83.294,1,-10.2427,-13.9462,0
26,36,659,262,43.462,98.624,1,-10.6619,-13.631,0
26,27,370,180,40.258,91.355,1,-8.15712,-6.35769,0
27,39,653,262,43.462,98.624,1,-10.7053,-13.5413,0
27,40,391,176,56.727,128.73,1,-9.89571,-8.10404,0
27,38,688,272,36.706,83.294,1,-10.2427,-13.9462,0
27,27,370,180,40.258,91.355,1,-8.15712,-6.35769,0
28,41,680,261,40.258,91.355,1,-10.145,-13.8101,0
28,39,646,262,43.462,98.624,1,-10.756,-13.4367,0
28,27,371,181,36.706,83.294,1,-7.69549,-6.04591,0
28,42,407,245,26.0,59.0,1,-9.88727,-8.12183,0
29,43,400,236,28.364,64.364,1,-9.71459,-7.88263,0
29,27,371,181,36.706,83.294,1,-7.69549,-6.04591,0
29,44,633,255,43.462,98.624,1,-10.5293,-13.1265,0
29,45,667,261,40.258,91.355,1,-10.2402,-13.6123,0
30,44,633,255,43.462,98.624,1,-10.5293,-13.1265,0
30,27,371,181,36.706,83.294,1,-7.69549,-6.04591,0
30,46,666,249,43.462,98.624,1,-10.0012,-13.5329,0
30,47,382,211,40.258,91.355,1,-9.92877,-7.73402,0
31,44,630,261,40.258,91.355,1,-10.5121,-13.0487,0
31,27,377,181,36.706,83.294,1,-7.6406,-6.16731,0
31,46,659,249,43.462,98.624,1,-10.0531,-13.4251,0
31,48,396,227,28.364,64.364,1,-9.22886,-7.50009,0
32,48,395,224,30.979,70.299,1,-9.40494,-7.60526,0
32,49,624,255,40.258,91.355,1,-10.2725,-12.8524,0
32,27,377,181,36.706,83.294,1,-7.6406,-6.16731,0
32,50,654,255,36.706,83.294,1,-9.67001,-13.1494,0
33,51,613,249,43.462,98.624,1,-10.3948,-12.7157,0
33,27,377,181,36.706,83.294,1,-7.6406,-6.16731,0
33,52,635,242,47.48,107.74,1,-10.3116,-13.1201,0
34,52,633,242,43.462,98.624,1,-9.90533,-12.9016,0
34,27,376,174,40.258,91.355,1,-7.70001,-6.22951,0
34,51,612,249,40.258,91.355,1,-10.0713,-12.5563,0
35,52,630,249,40.258,91.355,1,-9.93547,-12.8388,0
35,51,605,249,40.258,91.355,1,-10.1242,-12.4463,0
35,27,377,181,36.706,83.294,1,-7.6406,-6.16731,0
35,53,618,255,40.258,91.355,1,-10.3173,-12.7596,0
36,27,370,174,40.258,91.355,1,-7.75478,-6.10855,0
36,51,599,242,43.462,98.624,1,-10.1621,-12.3677,0
36,52,626,242,43.462,98.624,1,-9.95808,-12.7918,0
37,54,613,242,43.462,98.624,1,-10.0562,-12.5877,0
37,27,370,174,40.258,91.355,1,-7.75478,-6.10855,0
37,55,593,242,43.462,98.624,1,-10.2075,-12.2734,0
38,55,592,249,36.706,83.294,1,-9.83969,-12.0514,0
38,56,390,191,30.979,70.299,1,-7.3407,-6.24351,0
38,27,371,176,36.706,83.294,1,-7.34714,-5.82983,0
38,54,612,242,40.258,91.355,1,-9.72153,-12.4235,0
39,57,606,229,43.462,98.624,1,-9.451,-12.225,0
39,58,587,242,40.258,91.355,1,-9.91336,-12.0236,0
39,59,366,176,36.706,83.294,1,-7.39337,-5.72681,0
39,56,390,191,30.979,70.299,1,-7.3407,-6.24351,0
40,60,426,180,40.258,91.355,1,-7.65456,-7.45787,0
40,61,378,182,33.73,76.541,1,-7.22994,-5.88903,0
40,62,599,236,40.258,91.355,1,-9.51306,-12.0952,0
40,59,367,177,33.73,76.541,1,-6.97112,-5.43562,0
40,63,575,238,36.706,83.294,1,-9.40037,-11.542,0
40,56,395,191,30.979,70.299,1,-7.29487,-6.34523,0
41,64,388,182,33.73,76.541,1,-7.13757,-6.09499,0
41,65,568,236,40.258,91.355,1,-9.75427,-11.5911,0
41,66,593,236,40.258,91.355,1,-9.55965,-11.9977,0
41,59,367,177,33.73,76.541,1,-6.97112,-5.43562,0
41,60,428,187,36.706,83.294,1,-7.58753,-7.42044,0
42,64,389,174,40.258,91.355,1,-7.5816,-6.49092,0
42,66,586,229,43.462,98.624,1,-9.60629,-11.9002,0
42,59,372,177,33.73,76.541,1,-6.92435,-5.54077,0
42,65,562,236,40.258,91.355,1,-9.8011,-11.4934,0
42,60,433,191,30.979,70.299,1,-6.94816,-7.11387,0
